2025-03-05 07:01:55;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (25000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741158115804)
2025-03-05 07:01:55;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (26000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741158115804)
2025-03-05 07:01:55;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (27000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741158115805)
2025-03-05 07:32:15;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 07:32:15;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 07:32:15;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 07:32:15;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 07:32:15;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 07:32:15;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 07:35:01;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 07:36:23;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (23000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741160183693)
2025-03-05 07:36:23;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (22000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741160183694)
2025-03-05 07:36:23;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (24000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741160183695)
2025-03-05 07:36:23;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (25000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741160183695)
2025-03-05 07:36:23;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (26000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741160183695)
2025-03-05 07:36:23;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (27000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741160183696)
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 07:39:02;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 07:42:00;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (23000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741160520872)
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 07:52:02;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 08:01:08;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (23000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741161668095)
2025-03-05 08:01:08;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (22000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741161668095)
2025-03-05 08:01:08;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (24000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741161668096)
2025-03-05 08:01:08;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (25000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741161668096)
2025-03-05 08:01:08;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (26000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741161668096)
2025-03-05 08:01:08;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (27000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741161668097)
2025-03-05 08:01:51;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 08:01:51;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 08:01:51;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 08:01:51;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 08:01:51;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 08:01:51;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 08:05:03;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 08:15:42;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (23000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741162542300)
2025-03-05 08:15:42;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (22000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741162542300)
2025-03-05 08:15:42;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (24000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741162542300)
2025-03-05 08:15:42;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (25000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741162542301)
2025-03-05 08:15:42;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (26000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741162542301)
2025-03-05 08:15:42;INSERT INTO dbserver2.public.links (customerId, customerFName, customerLName, customerEmail, customerPassword, customerStreet, customerCity, customerState, customerZipcode, timestamp) VALUES (27000, John, Doe, MD, NULL, NULL, NULL, NULL, NULL, 1741162542301)
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '25000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '24000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '23000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '22000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '26000'
2025-03-05 08:17:04;DELETE FROM dbserver2.public.links WHERE customerId = '27000'
